date,city,oil_company,fuel_type,retail_price_inr_per_litre,source
2019-01-08,Bengaluru,IndianOil,Petrol,75.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-09,Bengaluru,HP,Diesel,65.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-09,Bengaluru,HP,Petrol,75.27,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-09,Bengaluru,IndianOil,Diesel,65.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-09,Bengaluru,IndianOil,Petrol,75.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-10,Bengaluru,HP,Diesel,65.78,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-10,Bengaluru,HP,Petrol,75.33,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-10,Bengaluru,IndianOil,Diesel,65.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-10,Bengaluru,IndianOil,Petrol,75.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-11,Bengaluru,HP,Diesel,65.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-11,Bengaluru,HP,Petrol,75.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-11,Bengaluru,IndianOil,Diesel,65.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-11,Bengaluru,IndianOil,Petrol,75.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-12,Bengaluru,HP,Diesel,65.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-12,Bengaluru,HP,Petrol,75.34,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-12,Bengaluru,IndianOil,Diesel,65.52,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-12,Bengaluru,IndianOil,Petrol,75.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-13,Bengaluru,HP,Diesel,65.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-13,Bengaluru,HP,Petrol,75.33,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-13,Bengaluru,IndianOil,Diesel,65.5,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-13,Bengaluru,IndianOil,Petrol,75.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-14,Bengaluru,HP,Diesel,65.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-14,Bengaluru,HP,Petrol,75.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-14,Bengaluru,IndianOil,Diesel,65.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-14,Bengaluru,IndianOil,Petrol,75.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-15,Bengaluru,HP,Diesel,65.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-15,Bengaluru,HP,Petrol,75.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-15,Bengaluru,IndianOil,Diesel,65.59,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-15,Bengaluru,IndianOil,Petrol,75.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-16,Bengaluru,HP,Diesel,65.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-16,Bengaluru,HP,Petrol,75.32,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-16,Bengaluru,IndianOil,Diesel,65.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-16,Bengaluru,IndianOil,Petrol,75.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-17,Bengaluru,HP,Diesel,66.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-17,Bengaluru,HP,Petrol,75.3,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-17,Bengaluru,IndianOil,Diesel,66.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-17,Bengaluru,IndianOil,Petrol,75.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-18,Bengaluru,HP,Diesel,65.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-18,Bengaluru,HP,Petrol,75.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-18,Bengaluru,IndianOil,Diesel,65.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-18,Bengaluru,IndianOil,Petrol,74.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-19,Bengaluru,HP,Diesel,65.47,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-19,Bengaluru,HP,Petrol,75.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-19,Bengaluru,IndianOil,Diesel,65.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-19,Bengaluru,IndianOil,Petrol,74.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-20,Bengaluru,HP,Diesel,65.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-20,Bengaluru,HP,Petrol,75.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-20,Bengaluru,IndianOil,Diesel,65.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-20,Bengaluru,IndianOil,Petrol,75.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-21,Bengaluru,HP,Diesel,66.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-21,Bengaluru,HP,Petrol,75.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-21,Bengaluru,IndianOil,Diesel,65.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-21,Bengaluru,IndianOil,Petrol,75.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-22,Bengaluru,HP,Diesel,66.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-22,Bengaluru,HP,Petrol,75.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-22,Bengaluru,IndianOil,Diesel,65.94,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-22,Bengaluru,IndianOil,Petrol,74.94,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-23,Bengaluru,HP,Diesel,65.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-23,Bengaluru,HP,Petrol,75.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-23,Bengaluru,IndianOil,Diesel,65.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-23,Bengaluru,IndianOil,Petrol,74.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-24,Bengaluru,HP,Diesel,65.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-24,Bengaluru,HP,Petrol,75.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-24,Bengaluru,IndianOil,Diesel,65.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-24,Bengaluru,IndianOil,Petrol,74.78,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-25,Bengaluru,HP,Diesel,65.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-25,Bengaluru,HP,Petrol,74.97,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-25,Bengaluru,IndianOil,Diesel,65.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-25,Bengaluru,IndianOil,Petrol,74.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-26,Bengaluru,HP,Diesel,65.46,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-26,Bengaluru,HP,Petrol,74.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-26,Bengaluru,IndianOil,Diesel,65.27,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-26,Bengaluru,IndianOil,Petrol,74.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-27,Bengaluru,HP,Diesel,65.38,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-27,Bengaluru,HP,Petrol,74.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-27,Bengaluru,IndianOil,Diesel,65.14,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-27,Bengaluru,IndianOil,Petrol,74.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-28,Bengaluru,HP,Diesel,65.97,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-28,Bengaluru,HP,Petrol,75.11,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-28,Bengaluru,IndianOil,Diesel,65.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-28,Bengaluru,IndianOil,Petrol,74.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-29,Bengaluru,HP,Diesel,65.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-29,Bengaluru,HP,Petrol,75.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-29,Bengaluru,IndianOil,Diesel,65.57,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-29,Bengaluru,IndianOil,Petrol,74.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-30,Bengaluru,HP,Diesel,65.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-30,Bengaluru,HP,Petrol,75.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-30,Bengaluru,IndianOil,Diesel,65.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-30,Bengaluru,IndianOil,Petrol,74.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-31,Bengaluru,HP,Diesel,65.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-31,Bengaluru,HP,Petrol,75.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-31,Bengaluru,IndianOil,Diesel,65.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-01-31,Bengaluru,IndianOil,Petrol,74.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-01,Bengaluru,HP,Diesel,65.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-01,Bengaluru,HP,Petrol,75.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-01,Bengaluru,IndianOil,Diesel,65.17,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-01,Bengaluru,IndianOil,Petrol,74.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-02,Bengaluru,HP,Diesel,65.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-02,Bengaluru,HP,Petrol,75.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-02,Bengaluru,IndianOil,Diesel,65.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-02,Bengaluru,IndianOil,Petrol,74.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-03,Bengaluru,HP,Diesel,65.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-03,Bengaluru,HP,Petrol,74.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-03,Bengaluru,IndianOil,Diesel,65.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-03,Bengaluru,IndianOil,Petrol,74.87,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-04,Bengaluru,HP,Diesel,65.94,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-04,Bengaluru,HP,Petrol,75.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-04,Bengaluru,IndianOil,Diesel,65.87,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-04,Bengaluru,IndianOil,Petrol,74.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-05,Bengaluru,HP,Diesel,65.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-05,Bengaluru,HP,Petrol,75.1,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-05,Bengaluru,IndianOil,Diesel,65.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-05,Bengaluru,IndianOil,Petrol,74.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-06,Bengaluru,HP,Diesel,65.55,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-06,Bengaluru,HP,Petrol,75.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-06,Bengaluru,IndianOil,Diesel,65.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-06,Bengaluru,IndianOil,Petrol,74.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-07,Bengaluru,HP,Diesel,65.51,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-07,Bengaluru,HP,Petrol,75.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-07,Bengaluru,IndianOil,Diesel,65.34,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-07,Bengaluru,IndianOil,Petrol,74.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-08,Bengaluru,HP,Diesel,65.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-08,Bengaluru,HP,Petrol,75.1,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-08,Bengaluru,IndianOil,Diesel,65.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-08,Bengaluru,IndianOil,Petrol,74.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-09,Bengaluru,HP,Diesel,65.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-09,Bengaluru,HP,Petrol,75.11,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-09,Bengaluru,IndianOil,Diesel,65.5,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-09,Bengaluru,IndianOil,Petrol,74.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-10,Bengaluru,HP,Diesel,65.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-10,Bengaluru,HP,Petrol,75.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-10,Bengaluru,IndianOil,Diesel,65.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-10,Bengaluru,IndianOil,Petrol,75.0,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-11,Bengaluru,HP,Diesel,65.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-11,Bengaluru,HP,Petrol,75.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-11,Bengaluru,IndianOil,Diesel,65.38,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-11,Bengaluru,IndianOil,Petrol,74.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-12,Bengaluru,HP,Diesel,65.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-12,Bengaluru,HP,Petrol,75.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-12,Bengaluru,IndianOil,Diesel,65.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-12,Bengaluru,IndianOil,Petrol,74.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-13,Bengaluru,HP,Diesel,65.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-13,Bengaluru,HP,Petrol,75.1,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-13,Bengaluru,IndianOil,Diesel,65.19,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-13,Bengaluru,IndianOil,Petrol,74.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-14,Bengaluru,HP,Diesel,65.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-14,Bengaluru,HP,Petrol,75.04,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-14,Bengaluru,IndianOil,Diesel,65.32,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-14,Bengaluru,IndianOil,Petrol,74.85,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-15,Bengaluru,HP,Diesel,65.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-15,Bengaluru,HP,Petrol,75.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-15,Bengaluru,IndianOil,Diesel,65.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-15,Bengaluru,IndianOil,Petrol,74.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-16,Bengaluru,HP,Diesel,65.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-16,Bengaluru,HP,Petrol,74.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-16,Bengaluru,IndianOil,Diesel,65.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-16,Bengaluru,IndianOil,Petrol,74.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-17,Bengaluru,HP,Diesel,65.34,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-17,Bengaluru,HP,Petrol,74.94,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-17,Bengaluru,IndianOil,Diesel,65.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-17,Bengaluru,IndianOil,Petrol,74.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-18,Bengaluru,HP,Diesel,65.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-18,Bengaluru,HP,Petrol,74.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-18,Bengaluru,IndianOil,Diesel,65.43,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-18,Bengaluru,IndianOil,Petrol,74.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-19,Bengaluru,HP,Diesel,65.57,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-19,Bengaluru,HP,Petrol,74.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-19,Bengaluru,IndianOil,Diesel,65.36,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-19,Bengaluru,IndianOil,Petrol,74.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-20,Bengaluru,HP,Diesel,64.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-20,Bengaluru,HP,Petrol,74.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-20,Bengaluru,IndianOil,Diesel,64.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-20,Bengaluru,IndianOil,Petrol,74.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-21,Bengaluru,HP,Diesel,65.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-21,Bengaluru,HP,Petrol,74.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-21,Bengaluru,IndianOil,Diesel,64.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-21,Bengaluru,IndianOil,Petrol,74.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-22,Bengaluru,HP,Diesel,64.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-22,Bengaluru,HP,Petrol,74.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-22,Bengaluru,IndianOil,Diesel,64.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-22,Bengaluru,IndianOil,Petrol,74.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-23,Bengaluru,HP,Diesel,64.87,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-23,Bengaluru,HP,Petrol,74.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-23,Bengaluru,IndianOil,Diesel,64.69,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-23,Bengaluru,IndianOil,Petrol,74.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-24,Bengaluru,HP,Diesel,65.36,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-24,Bengaluru,HP,Petrol,74.59,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-24,Bengaluru,IndianOil,Diesel,65.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-24,Bengaluru,IndianOil,Petrol,74.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-25,Bengaluru,HP,Diesel,65.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-25,Bengaluru,HP,Petrol,74.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-25,Bengaluru,IndianOil,Diesel,64.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-25,Bengaluru,IndianOil,Petrol,74.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-26,Bengaluru,HP,Diesel,65.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-26,Bengaluru,HP,Petrol,74.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-26,Bengaluru,IndianOil,Diesel,65.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2019-02-26,Bengaluru,IndianOil,Petrol,74.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
