date,station,rainfall_mm,temp_max_c,temp_min_c,humidity_pct
2023-01-12,Bengaluru City (IMD 43295),0.0,25.0,14.3,50.0
2023-01-13,Bengaluru City (IMD 43295),0.0,24.0,12.4,53.0
2023-01-14,Bengaluru City (IMD 43295),0.0,24.7,13.4,53.0
2023-01-15,Bengaluru City (IMD 43295),0.0,25.0,13.8,53.0
2023-01-16,Bengaluru City (IMD 43295),0.0,26.3,16.1,55.0
2023-01-17,Bengaluru City (IMD 43295),0.0,23.1,12.1,52.0
2023-01-18,Bengaluru City (IMD 43295),0.0,24.6,13.3,53.0
2023-01-19,Bengaluru City (IMD 43295),0.0,26.4,16.6,51.0
2023-01-20,Bengaluru City (IMD 43295),17.4,25.0,13.3,59.0
2023-01-21,Bengaluru City (IMD 43295),0.0,23.8,11.7,51.0
2023-01-22,Bengaluru City (IMD 43295),0.0,25.8,14.8,55.0
2023-01-23,Bengaluru City (IMD 43295),0.0,25.8,14.3,40.0
2023-01-24,Bengaluru City (IMD 43295),0.0,25.9,15.1,53.0
2023-01-25,Bengaluru City (IMD 43295),0.0,25.0,13.9,46.0
2023-01-26,Bengaluru City (IMD 43295),0.0,26.0,14.6,55.0
2023-01-27,Bengaluru City (IMD 43295),0.0,24.9,14.9,52.0
2023-01-28,Bengaluru City (IMD 43295),0.0,25.1,13.2,55.0
2023-01-29,Bengaluru City (IMD 43295),0.0,26.2,14.2,63.0
2023-01-30,Bengaluru City (IMD 43295),0.0,26.0,13.8,51.0
2023-01-31,Bengaluru City (IMD 43295),0.0,25.6,15.5,55.0
2023-02-01,Bengaluru City (IMD 43295),0.0,25.6,14.0,52.0
2023-02-02,Bengaluru City (IMD 43295),0.0,26.4,14.5,49.0
2023-02-03,Bengaluru City (IMD 43295),0.0,24.6,13.8,51.0
2023-02-04,Bengaluru City (IMD 43295),0.0,25.6,15.2,53.0
2023-02-05,Bengaluru City (IMD 43295),0.0,26.8,15.6,54.0
2023-02-06,Bengaluru City (IMD 43295),0.0,25.1,13.3,50.0
2023-02-07,Bengaluru City (IMD 43295),0.0,27.0,15.9,55.0
2023-02-08,Bengaluru City (IMD 43295),0.0,26.7,14.7,53.0
2023-02-09,Bengaluru City (IMD 43295),0.0,26.2,15.9,50.0
2023-02-10,Bengaluru City (IMD 43295),0.0,24.9,14.4,59.0
2023-02-11,Bengaluru City (IMD 43295),0.0,25.6,13.0,51.0
2023-02-12,Bengaluru City (IMD 43295),0.0,26.1,15.4,52.0
2023-02-13,Bengaluru City (IMD 43295),0.0,24.9,13.7,50.0
2023-02-14,Bengaluru City (IMD 43295),12.3,28.4,17.1,60.0
2023-02-15,Bengaluru City (IMD 43295),0.0,27.0,17.9,49.0
2023-02-16,Bengaluru City (IMD 43295),0.0,28.5,17.8,52.0
2023-02-17,Bengaluru City (IMD 43295),0.0,26.9,17.8,54.0
2023-02-18,Bengaluru City (IMD 43295),0.0,27.3,17.1,48.0
2023-02-19,Bengaluru City (IMD 43295),0.0,28.8,18.6,52.0
2023-02-20,Bengaluru City (IMD 43295),0.0,27.0,15.4,52.0
2023-02-21,Bengaluru City (IMD 43295),0.0,26.7,16.1,47.0
2023-02-22,Bengaluru City (IMD 43295),0.0,28.3,18.7,47.0
2023-02-23,Bengaluru City (IMD 43295),0.0,26.1,14.4,50.0
2023-02-24,Bengaluru City (IMD 43295),0.0,25.0,13.3,57.0
2023-02-25,Bengaluru City (IMD 43295),0.0,28.7,18.4,48.0
2023-02-26,Bengaluru City (IMD 43295),0.0,27.2,17.1,51.0
2023-02-27,Bengaluru City (IMD 43295),9.5,30.2,19.7,58.0
2023-02-28,Bengaluru City (IMD 43295),0.0,28.7,17.9,49.0
2023-03-01,Bengaluru City (IMD 43295),0.0,26.6,16.2,48.0
2023-03-02,Bengaluru City (IMD 43295),0.0,27.5,18.0,48.0
2023-03-03,Bengaluru City (IMD 43295),0.0,26.5,15.0,54.0
2023-03-04,Bengaluru City (IMD 43295),0.0,27.8,17.3,51.0
2023-03-05,Bengaluru City (IMD 43295),0.0,26.7,15.9,57.0
2023-03-06,Bengaluru City (IMD 43295),0.0,27.5,17.0,50.0
2023-03-07,Bengaluru City (IMD 43295),21.9,26.5,17.1,63.0
2023-03-08,Bengaluru City (IMD 43295),0.0,28.0,18.7,56.0
2023-03-09,Bengaluru City (IMD 43295),0.0,29.5,18.2,50.0
2023-03-10,Bengaluru City (IMD 43295),0.0,29.6,18.8,48.0
2023-03-11,Bengaluru City (IMD 43295),0.0,27.2,17.6,60.0
2023-03-12,Bengaluru City (IMD 43295),0.0,26.9,15.4,54.0
2023-03-13,Bengaluru City (IMD 43295),0.0,30.6,20.3,49.0
2023-03-14,Bengaluru City (IMD 43295),0.0,29.1,17.8,53.0
2023-03-15,Bengaluru City (IMD 43295),0.0,27.6,17.8,49.0
2023-03-16,Bengaluru City (IMD 43295),0.0,27.9,17.5,52.0
2023-03-17,Bengaluru City (IMD 43295),0.0,26.9,16.3,64.0
2023-03-18,Bengaluru City (IMD 43295),0.0,28.3,19.0,51.0
2023-03-19,Bengaluru City (IMD 43295),0.0,29.3,19.1,53.0
2023-03-20,Bengaluru City (IMD 43295),0.0,29.2,19.0,54.0
2023-03-21,Bengaluru City (IMD 43295),0.0,30.4,20.4,57.0
2023-03-22,Bengaluru City (IMD 43295),0.0,28.0,16.4,60.0
2023-03-23,Bengaluru City (IMD 43295),0.0,29.8,18.8,47.0
2023-03-24,Bengaluru City (IMD 43295),0.0,29.2,18.6,50.0
2023-03-25,Bengaluru City (IMD 43295),0.0,30.0,19.6,53.0
2023-03-26,Bengaluru City (IMD 43295),0.0,28.7,18.2,49.0
2023-03-27,Bengaluru City (IMD 43295),0.0,29.3,18.2,55.0
2023-03-28,Bengaluru City (IMD 43295),0.0,28.6,18.5,59.0
2023-03-29,Bengaluru City (IMD 43295),0.0,29.7,19.0,45.0
2023-03-30,Bengaluru City (IMD 43295),0.0,30.1,21.2,43.0
2023-03-31,Bengaluru City (IMD 43295),0.0,29.5,21.2,
2023-04-01,Bengaluru City (IMD 43295),0.0,29.1,18.8,51.0
2023-04-02,Bengaluru City (IMD 43295),0.0,29.2,17.7,59.0
2023-04-03,Bengaluru City (IMD 43295),0.0,29.0,19.4,56.0
2023-04-04,Bengaluru City (IMD 43295),0.0,30.2,22.1,54.0
2023-04-05,Bengaluru City (IMD 43295),0.0,30.8,21.2,54.0
2023-04-06,Bengaluru City (IMD 43295),0.0,30.0,21.3,53.0
2023-04-07,Bengaluru City (IMD 43295),0.0,30.0,20.2,55.0
2023-04-08,Bengaluru City (IMD 43295),0.0,29.4,19.8,54.0
2023-04-09,Bengaluru City (IMD 43295),0.0,31.8,21.6,55.0
2023-04-10,Bengaluru City (IMD 43295),0.0,31.6,21.9,53.0
2023-04-11,Bengaluru City (IMD 43295),0.0,30.4,21.1,50.0
2023-04-12,Bengaluru City (IMD 43295),0.0,31.3,21.8,49.0
2023-04-13,Bengaluru City (IMD 43295),0.0,29.6,20.2,56.0
2023-04-14,Bengaluru City (IMD 43295),0.0,31.3,22.1,61.0
2023-04-15,Bengaluru City (IMD 43295),0.0,29.7,19.9,55.0
2023-04-16,Bengaluru City (IMD 43295),0.0,30.4,20.5,47.0
2023-04-17,Bengaluru City (IMD 43295),0.0,32.0,22.9,52.0
2023-04-18,Bengaluru City (IMD 43295),0.0,29.8,20.5,52.0
2023-04-19,Bengaluru City (IMD 43295),0.0,31.3,21.4,58.0
2023-04-20,Bengaluru City (IMD 43295),0.0,30.5,20.8,51.0
2023-04-21,Bengaluru City (IMD 43295),0.0,30.9,21.8,55.0
2023-04-22,Bengaluru City (IMD 43295),0.0,31.8,23.8,49.0
2023-04-23,Bengaluru City (IMD 43295),0.0,30.7,19.8,54.0
2023-04-24,Bengaluru City (IMD 43295),0.0,32.4,22.8,60.0
2023-04-25,Bengaluru City (IMD 43295),0.0,32.5,22.2,54.0
2023-04-26,Bengaluru City (IMD 43295),0.0,31.4,20.8,56.0
2023-04-27,Bengaluru City (IMD 43295),0.0,33.4,26.1,53.0
2023-04-28,Bengaluru City (IMD 43295),0.0,29.7,20.4,62.0
2023-04-29,Bengaluru City (IMD 43295),4.3,32.0,24.6,67.0
2023-04-30,Bengaluru City (IMD 43295),0.0,30.0,21.9,60.0
2023-05-01,Bengaluru City (IMD 43295),0.0,30.0,20.8,58.0
2023-05-02,Bengaluru City (IMD 43295),0.0,31.5,22.1,60.0
2023-05-03,Bengaluru City (IMD 43295),0.0,32.9,23.6,59.0
2023-05-04,Bengaluru City (IMD 43295),0.0,32.1,23.1,58.0
2023-05-05,Bengaluru City (IMD 43295),0.0,31.1,20.7,55.0
2023-05-06,Bengaluru City (IMD 43295),2.5,31.3,22.7,67.0
2023-05-07,Bengaluru City (IMD 43295),0.0,32.4,23.0,56.0
2023-05-08,Bengaluru City (IMD 43295),0.0,33.3,24.2,58.0
2023-05-09,Bengaluru City (IMD 43295),0.0,31.8,23.0,61.0
2023-05-10,Bengaluru City (IMD 43295),0.0,33.6,24.3,56.0
2023-05-11,Bengaluru City (IMD 43295),0.0,32.9,23.0,56.0
2023-05-12,Bengaluru City (IMD 43295),0.0,33.5,25.0,65.0
2023-05-13,Bengaluru City (IMD 43295),12.8,31.9,24.1,68.0
2023-05-14,Bengaluru City (IMD 43295),0.0,32.2,22.8,64.0
2023-05-15,Bengaluru City (IMD 43295),0.0,31.2,22.7,59.0
2023-05-16,Bengaluru City (IMD 43295),21.4,32.3,22.2,72.0
2023-05-17,Bengaluru City (IMD 43295),13.8,29.9,22.3,64.0
2023-05-18,Bengaluru City (IMD 43295),0.0,31.9,21.7,67.0
2023-05-19,Bengaluru City (IMD 43295),0.0,32.0,23.5,64.0
2023-05-20,Bengaluru City (IMD 43295),0.0,33.5,25.8,61.0
2023-05-21,Bengaluru City (IMD 43295),0.0,32.9,24.6,64.0
2023-05-22,Bengaluru City (IMD 43295),0.0,32.3,24.2,68.0
2023-05-23,Bengaluru City (IMD 43295),0.0,32.7,24.4,66.0
2023-05-24,Bengaluru City (IMD 43295),16.4,31.6,24.0,74.0
2023-05-25,Bengaluru City (IMD 43295),26.6,31.8,24.4,77.0
2023-05-26,Bengaluru City (IMD 43295),0.0,30.6,22.6,60.0
2023-05-27,Bengaluru City (IMD 43295),0.0,32.3,24.7,69.0
2023-05-28,Bengaluru City (IMD 43295),0.0,31.2,22.5,61.0
2023-05-29,Bengaluru City (IMD 43295),0.0,32.4,24.0,64.0
2023-05-30,Bengaluru City (IMD 43295),6.5,32.4,24.6,71.0
2023-05-31,Bengaluru City (IMD 43295),30.0,29.6,20.7,76.0
2023-06-01,Bengaluru City (IMD 43295),11.8,33.4,26.1,73.0
2023-06-02,Bengaluru City (IMD 43295),0.0,34.1,27.0,67.0
2023-06-03,Bengaluru City (IMD 43295),0.0,32.9,25.3,68.0
2023-06-04,Bengaluru City (IMD 43295),0.0,32.2,24.7,69.0
2023-06-05,Bengaluru City (IMD 43295),0.0,31.3,23.8,76.0
2023-06-06,Bengaluru City (IMD 43295),2.1,32.3,25.4,81.0
2023-06-07,Bengaluru City (IMD 43295),11.1,32.1,23.7,76.0
2023-06-08,Bengaluru City (IMD 43295),0.0,31.3,21.4,77.0
2023-06-09,Bengaluru City (IMD 43295),0.0,30.7,22.8,71.0
2023-06-10,Bengaluru City (IMD 43295),0.0,31.7,23.2,78.0
2023-06-11,Bengaluru City (IMD 43295),0.0,31.7,24.5,73.0
2023-06-12,Bengaluru City (IMD 43295),0.0,31.3,23.6,70.0
2023-06-13,Bengaluru City (IMD 43295),2.1,32.0,23.8,82.0
2023-06-14,Bengaluru City (IMD 43295),7.3,32.3,24.5,84.0
2023-06-15,Bengaluru City (IMD 43295),0.0,34.3,25.4,69.0
2023-06-16,Bengaluru City (IMD 43295),0.0,32.1,25.0,76.0
2023-06-17,Bengaluru City (IMD 43295),16.1,32.6,24.8,76.0
2023-06-18,Bengaluru City (IMD 43295),12.5,31.8,23.8,88.0
2023-06-19,Bengaluru City (IMD 43295),0.0,31.1,24.2,78.0
2023-06-20,Bengaluru City (IMD 43295),0.0,32.0,24.1,66.0
2023-06-21,Bengaluru City (IMD 43295),27.6,32.0,23.4,81.0
2023-06-22,Bengaluru City (IMD 43295),0.0,32.1,23.8,78.0
2023-06-23,Bengaluru City (IMD 43295),12.1,31.3,23.8,87.0
2023-06-24,Bengaluru City (IMD 43295),7.2,31.4,23.0,86.0
2023-06-25,Bengaluru City (IMD 43295),2.7,31.5,24.0,83.0
2023-06-26,Bengaluru City (IMD 43295),0.0,30.8,23.5,79.0
2023-06-27,Bengaluru City (IMD 43295),0.0,31.2,23.2,77.0
2023-06-28,Bengaluru City (IMD 43295),0.0,31.6,22.3,72.0
2023-06-29,Bengaluru City (IMD 43295),7.0,32.4,25.7,79.0
2023-06-30,Bengaluru City (IMD 43295),0.0,29.4,22.7,85.0
2023-07-01,Bengaluru City (IMD 43295),11.1,29.3,22.3,90.0
2023-07-02,Bengaluru City (IMD 43295),0.0,30.6,24.0,74.0
2023-07-03,Bengaluru City (IMD 43295),4.0,31.3,23.8,89.0
2023-07-04,Bengaluru City (IMD 43295),4.3,31.2,24.0,90.0
2023-07-05,Bengaluru City (IMD 43295),12.3,30.3,22.1,87.0
2023-07-06,Bengaluru City (IMD 43295),9.4,31.4,24.4,98.0
2023-07-07,Bengaluru City (IMD 43295),22.6,30.4,23.7,89.0
2023-07-08,Bengaluru City (IMD 43295),0.0,30.3,23.8,76.0
2023-07-09,Bengaluru City (IMD 43295),11.8,31.1,23.5,86.0
2023-07-10,Bengaluru City (IMD 43295),0.0,28.7,21.7,
2023-07-11,Bengaluru City (IMD 43295),3.3,31.5,25.1,91.0
2023-07-12,Bengaluru City (IMD 43295),0.0,31.1,23.6,82.0
2023-07-13,Bengaluru City (IMD 43295),0.0,30.3,22.4,91.0
2023-07-14,Bengaluru City (IMD 43295),0.0,28.8,22.4,84.0
2023-07-15,Bengaluru City (IMD 43295),2.0,31.0,23.9,85.0
2023-07-16,Bengaluru City (IMD 43295),3.0,32.7,25.6,86.0
2023-07-17,Bengaluru City (IMD 43295),17.0,30.5,23.4,93.0
2023-07-18,Bengaluru City (IMD 43295),9.4,30.6,23.7,91.0
2023-07-19,Bengaluru City (IMD 43295),18.1,29.9,22.3,97.0
2023-07-20,Bengaluru City (IMD 43295),0.0,27.6,20.6,85.0
2023-07-21,Bengaluru City (IMD 43295),0.0,32.0,24.8,84.0
2023-07-22,Bengaluru City (IMD 43295),6.8,30.3,24.0,94.0
2023-07-23,Bengaluru City (IMD 43295),0.0,31.3,25.4,83.0
2023-07-24,Bengaluru City (IMD 43295),10.4,31.2,24.5,94.0
2023-07-25,Bengaluru City (IMD 43295),22.2,31.6,24.2,86.0
2023-07-26,Bengaluru City (IMD 43295),2.4,30.2,23.0,85.0
2023-07-27,Bengaluru City (IMD 43295),31.6,30.3,23.2,89.0
2023-07-28,Bengaluru City (IMD 43295),8.8,30.3,23.1,88.0
2023-07-29,Bengaluru City (IMD 43295),0.0,30.4,23.5,77.0
2023-07-30,Bengaluru City (IMD 43295),4.7,30.2,22.7,93.0
2023-07-31,Bengaluru City (IMD 43295),17.1,29.8,22.8,89.0
2023-08-01,Bengaluru City (IMD 43295),7.2,29.9,24.8,81.0
2023-08-02,Bengaluru City (IMD 43295),0.0,27.8,22.1,74.0
2023-08-03,Bengaluru City (IMD 43295),3.4,28.3,20.9,81.0
2023-08-04,Bengaluru City (IMD 43295),4.9,30.3,23.4,83.0
2023-08-05,Bengaluru City (IMD 43295),0.0,29.5,21.7,74.0
2023-08-06,Bengaluru City (IMD 43295),16.2,31.7,24.9,86.0
2023-08-07,Bengaluru City (IMD 43295),21.0,30.7,25.0,82.0
2023-08-08,Bengaluru City (IMD 43295),0.0,28.8,22.2,78.0
2023-08-09,Bengaluru City (IMD 43295),0.0,30.3,22.6,72.0
2023-08-10,Bengaluru City (IMD 43295),0.0,30.0,22.5,71.0
2023-08-11,Bengaluru City (IMD 43295),3.2,29.3,20.5,81.0
2023-08-12,Bengaluru City (IMD 43295),0.0,30.0,22.3,69.0
2023-08-13,Bengaluru City (IMD 43295),10.0,32.0,26.1,
2023-08-14,Bengaluru City (IMD 43295),5.6,30.6,22.3,86.0
2023-08-15,Bengaluru City (IMD 43295),0.0,29.8,22.6,72.0
2023-08-16,Bengaluru City (IMD 43295),0.0,30.0,22.2,72.0
2023-08-17,Bengaluru City (IMD 43295),6.4,29.4,21.0,81.0
2023-08-18,Bengaluru City (IMD 43295),19.5,30.1,24.2,79.0
2023-08-19,Bengaluru City (IMD 43295),0.0,29.3,22.6,68.0
2023-08-20,Bengaluru City (IMD 43295),0.0,29.3,22.1,67.0
2023-08-21,Bengaluru City (IMD 43295),7.3,30.5,22.9,72.0
2023-08-22,Bengaluru City (IMD 43295),0.0,30.5,24.7,68.0
2023-08-23,Bengaluru City (IMD 43295),0.0,28.9,21.6,72.0
2023-08-24,Bengaluru City (IMD 43295),0.0,28.7,21.1,74.0
2023-08-25,Bengaluru City (IMD 43295),38.8,28.0,19.6,79.0
2023-08-26,Bengaluru City (IMD 43295),3.2,28.2,20.1,76.0
2023-08-27,Bengaluru City (IMD 43295),0.0,29.4,22.3,69.0
2023-08-28,Bengaluru City (IMD 43295),0.0,28.3,21.5,63.0
2023-08-29,Bengaluru City (IMD 43295),0.0,29.5,22.3,70.0
2023-08-30,Bengaluru City (IMD 43295),0.0,30.2,22.0,73.0
2023-08-31,Bengaluru City (IMD 43295),0.0,32.4,24.2,58.0
2023-09-01,Bengaluru City (IMD 43295),3.7,30.0,23.8,71.0
2023-09-02,Bengaluru City (IMD 43295),0.0,28.8,22.7,69.0
2023-09-03,Bengaluru City (IMD 43295),0.0,28.4,22.0,73.0
2023-09-04,Bengaluru City (IMD 43295),0.0,27.1,20.0,59.0
2023-09-05,Bengaluru City (IMD 43295),0.0,29.6,22.5,65.0
2023-09-06,Bengaluru City (IMD 43295),0.0,29.6,23.7,69.0
2023-09-07,Bengaluru City (IMD 43295),16.8,29.5,22.4,70.0
2023-09-08,Bengaluru City (IMD 43295),0.0,28.7,21.2,70.0
2023-09-09,Bengaluru City (IMD 43295),0.0,30.4,24.9,61.0
2023-09-10,Bengaluru City (IMD 43295),0.0,28.1,19.8,64.0
2023-09-11,Bengaluru City (IMD 43295),0.0,30.1,22.7,64.0
2023-09-12,Bengaluru City (IMD 43295),0.0,27.6,20.7,66.0
2023-09-13,Bengaluru City (IMD 43295),0.0,28.4,20.9,69.0
2023-09-14,Bengaluru City (IMD 43295),0.0,28.4,20.5,65.0
2023-09-15,Bengaluru City (IMD 43295),4.0,27.1,19.8,67.0
2023-09-16,Bengaluru City (IMD 43295),5.9,27.9,20.2,73.0
2023-09-17,Bengaluru City (IMD 43295),3.2,26.0,17.9,68.0
2023-09-18,Bengaluru City (IMD 43295),0.0,27.7,21.6,64.0
2023-09-19,Bengaluru City (IMD 43295),0.0,25.7,17.5,65.0
2023-09-20,Bengaluru City (IMD 43295),11.1,28.3,19.8,80.0
2023-09-21,Bengaluru City (IMD 43295),0.0,26.9,18.3,67.0
2023-09-22,Bengaluru City (IMD 43295),0.0,27.1,18.6,66.0
2023-09-23,Bengaluru City (IMD 43295),0.0,28.6,22.0,72.0
2023-09-24,Bengaluru City (IMD 43295),0.0,29.7,22.8,57.0
2023-09-25,Bengaluru City (IMD 43295),0.0,28.5,18.9,73.0
2023-09-26,Bengaluru City (IMD 43295),1.5,27.5,18.8,85.0
2023-09-27,Bengaluru City (IMD 43295),0.0,26.8,19.8,69.0
2023-09-28,Bengaluru City (IMD 43295),0.0,27.3,19.6,65.0
2023-09-29,Bengaluru City (IMD 43295),0.0,27.7,20.1,65.0
2023-09-30,Bengaluru City (IMD 43295),0.0,28.0,19.5,67.0
2023-10-01,Bengaluru City (IMD 43295),0.0,26.9,18.5,67.0
2023-10-02,Bengaluru City (IMD 43295),0.0,25.5,17.8,61.0
2023-10-03,Bengaluru City (IMD 43295),27.6,24.2,15.2,80.0
2023-10-04,Bengaluru City (IMD 43295),0.0,27.6,20.1,75.0
2023-10-05,Bengaluru City (IMD 43295),0.0,26.1,17.1,70.0
2023-10-06,Bengaluru City (IMD 43295),0.0,25.4,16.7,63.0
2023-10-07,Bengaluru City (IMD 43295),4.2,25.7,18.4,88.0
2023-10-08,Bengaluru City (IMD 43295),0.0,24.9,16.0,72.0
2023-10-09,Bengaluru City (IMD 43295),6.7,26.6,18.0,79.0
2023-10-10,Bengaluru City (IMD 43295),0.0,27.2,19.2,71.0
2023-10-11,Bengaluru City (IMD 43295),0.0,24.5,14.2,70.0
2023-10-12,Bengaluru City (IMD 43295),17.2,24.4,15.6,86.0
2023-10-13,Bengaluru City (IMD 43295),4.2,25.2,16.9,82.0
2023-10-14,Bengaluru City (IMD 43295),0.0,26.3,18.9,78.0
2023-10-15,Bengaluru City (IMD 43295),0.0,25.1,17.0,76.0
2023-10-16,Bengaluru City (IMD 43295),0.0,23.1,14.3,66.0
2023-10-17,Bengaluru City (IMD 43295),0.0,25.9,18.4,78.0
2023-10-18,Bengaluru City (IMD 43295),20.3,25.4,16.9,92.0
2023-10-19,Bengaluru City (IMD 43295),5.0,25.2,16.3,84.0
2023-10-20,Bengaluru City (IMD 43295),12.7,26.5,17.1,80.0
2023-10-21,Bengaluru City (IMD 43295),0.0,26.1,16.3,74.0
2023-10-22,Bengaluru City (IMD 43295),9.1,24.4,16.6,90.0
2023-10-23,Bengaluru City (IMD 43295),22.3,24.4,17.0,
2023-10-24,Bengaluru City (IMD 43295),8.8,25.0,17.4,85.0
2023-10-25,Bengaluru City (IMD 43295),0.0,26.5,18.4,74.0
2023-10-26,Bengaluru City (IMD 43295),11.2,22.4,13.4,80.0
2023-10-27,Bengaluru City (IMD 43295),0.0,23.8,13.4,82.0
2023-10-28,Bengaluru City (IMD 43295),0.0,23.6,15.8,73.0
2023-10-29,Bengaluru City (IMD 43295),0.0,24.5,15.8,74.0
2023-10-30,Bengaluru City (IMD 43295),11.7,23.4,14.4,76.0
2023-10-31,Bengaluru City (IMD 43295),0.0,24.3,15.7,82.0
2023-11-01,Bengaluru City (IMD 43295),0.0,23.7,14.2,74.0
2023-11-02,Bengaluru City (IMD 43295),0.0,23.2,14.7,68.0
2023-11-03,Bengaluru City (IMD 43295),0.0,22.2,12.5,70.0
2023-11-04,Bengaluru City (IMD 43295),2.6,24.4,15.4,75.0
2023-11-05,Bengaluru City (IMD 43295),0.0,22.3,13.4,72.0
2023-11-06,Bengaluru City (IMD 43295),0.0,24.8,17.2,74.0
2023-11-07,Bengaluru City (IMD 43295),0.0,23.5,14.6,62.0
2023-11-08,Bengaluru City (IMD 43295),0.0,23.4,13.2,69.0
2023-11-09,Bengaluru City (IMD 43295),0.0,25.2,14.5,73.0
2023-11-10,Bengaluru City (IMD 43295),14.4,23.0,14.0,75.0
2023-11-11,Bengaluru City (IMD 43295),3.0,25.2,14.9,77.0
2023-11-12,Bengaluru City (IMD 43295),0.0,24.1,15.0,68.0
2023-11-13,Bengaluru City (IMD 43295),0.0,22.8,12.9,62.0
2023-11-14,Bengaluru City (IMD 43295),0.0,22.8,14.5,62.0
2023-11-15,Bengaluru City (IMD 43295),6.1,22.3,12.0,73.0
2023-11-16,Bengaluru City (IMD 43295),0.0,24.3,13.6,64.0
2023-11-17,Bengaluru City (IMD 43295),0.0,24.9,15.2,71.0
2023-11-18,Bengaluru City (IMD 43295),0.0,24.7,14.0,65.0
2023-11-19,Bengaluru City (IMD 43295),0.0,25.4,15.7,68.0
2023-11-20,Bengaluru City (IMD 43295),0.0,25.5,16.4,66.0
2023-11-21,Bengaluru City (IMD 43295),0.0,24.2,14.9,66.0
2023-11-22,Bengaluru City (IMD 43295),0.0,23.5,14.3,60.0
2023-11-23,Bengaluru City (IMD 43295),0.0,24.2,14.8,60.0
2023-11-24,Bengaluru City (IMD 43295),0.0,23.5,14.9,61.0
2023-11-25,Bengaluru City (IMD 43295),0.0,24.0,12.7,59.0
2023-11-26,Bengaluru City (IMD 43295),0.0,24.6,15.8,70.0
2023-11-27,Bengaluru City (IMD 43295),0.0,22.1,11.1,61.0
2023-11-28,Bengaluru City (IMD 43295),0.0,23.7,13.1,52.0
2023-11-29,Bengaluru City (IMD 43295),0.0,21.7,10.8,54.0
2023-11-30,Bengaluru City (IMD 43295),0.0,24.7,13.3,57.0
2023-12-01,Bengaluru City (IMD 43295),0.0,23.5,14.0,50.0
2023-12-02,Bengaluru City (IMD 43295),0.0,23.4,14.4,53.0
2023-12-03,Bengaluru City (IMD 43295),0.0,24.2,14.3,57.0
2023-12-04,Bengaluru City (IMD 43295),0.0,24.9,16.3,54.0
2023-12-05,Bengaluru City (IMD 43295),0.0,25.9,15.7,57.0
2023-12-06,Bengaluru City (IMD 43295),0.0,23.1,12.8,56.0
2023-12-07,Bengaluru City (IMD 43295),0.0,23.1,14.3,58.0
2023-12-08,Bengaluru City (IMD 43295),0.0,24.9,13.8,53.0
2023-12-09,Bengaluru City (IMD 43295),0.0,22.7,13.4,54.0
2023-12-10,Bengaluru City (IMD 43295),0.0,24.2,15.1,54.0
2023-12-11,Bengaluru City (IMD 43295),0.0,23.5,12.6,51.0
2023-12-12,Bengaluru City (IMD 43295),0.0,24.0,14.2,50.0
2023-12-13,Bengaluru City (IMD 43295),0.0,23.7,13.9,51.0
2023-12-14,Bengaluru City (IMD 43295),0.0,25.5,15.0,
2023-12-15,Bengaluru City (IMD 43295),0.0,24.5,13.2,
2023-12-16,Bengaluru City (IMD 43295),0.0,24.1,14.7,52.0
2023-12-17,Bengaluru City (IMD 43295),0.0,25.0,14.6,52.0
2023-12-18,Bengaluru City (IMD 43295),0.0,21.6,11.6,57.0
2023-12-19,Bengaluru City (IMD 43295),0.0,25.7,14.7,50.0
2023-12-20,Bengaluru City (IMD 43295),0.0,24.8,14.7,48.0
2023-12-21,Bengaluru City (IMD 43295),0.0,22.8,12.3,55.0
2023-12-22,Bengaluru City (IMD 43295),0.0,25.7,15.4,56.0
2023-12-23,Bengaluru City (IMD 43295),0.0,23.8,12.4,53.0
2023-12-24,Bengaluru City (IMD 43295),0.0,24.8,12.4,58.0
2023-12-25,Bengaluru City (IMD 43295),0.0,24.6,14.1,56.0
2023-12-26,Bengaluru City (IMD 43295),0.0,24.2,13.2,50.0
2023-12-27,Bengaluru City (IMD 43295),0.0,24.8,15.1,50.0
2023-12-28,Bengaluru City (IMD 43295),0.0,23.6,13.4,55.0
2023-12-29,Bengaluru City (IMD 43295),0.0,25.3,14.1,53.0
2023-12-30,Bengaluru City (IMD 43295),0.0,23.5,12.2,58.0
2023-12-31,Bengaluru City (IMD 43295),0.0,25.7,14.9,57.0
2024-01-01,Bengaluru City (IMD 43295),0.0,25.0,14.3,57.0
2024-01-02,Bengaluru City (IMD 43295),0.0,25.3,15.4,57.0
2024-01-03,Bengaluru City (IMD 43295),0.0,24.4,13.4,57.0
2024-01-04,Bengaluru City (IMD 43295),0.0,24.6,14.3,50.0
2024-01-05,Bengaluru City (IMD 43295),16.7,26.1,15.4,64.0
2024-01-06,Bengaluru City (IMD 43295),0.0,25.7,14.4,59.0
2024-01-07,Bengaluru City (IMD 43295),0.0,24.7,13.3,52.0
2024-01-08,Bengaluru City (IMD 43295),0.0,24.2,13.5,62.0
2024-01-09,Bengaluru City (IMD 43295),0.0,25.5,14.8,52.0
2024-01-10,Bengaluru City (IMD 43295),0.0,24.7,14.0,48.0
2024-01-11,Bengaluru City (IMD 43295),22.4,24.5,13.6,61.0
2024-01-12,Bengaluru City (IMD 43295),0.0,25.7,14.6,45.0
2024-01-13,Bengaluru City (IMD 43295),0.0,23.9,11.6,44.0
2024-01-14,Bengaluru City (IMD 43295),0.0,25.2,14.6,49.0
